Age,Attrition,DailyRate,DistanceFromHome,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SatisfactionIndex,WorkBalanceScore,Overworked,FeedbackComment,AbsentDaysLastYear,LateComingCount,WorkedOvertimeDays,ExitComment,SurveyText,EngagementScore,PerformanceScore,Bonus,WellnessProgramParticipation,WorkHoursPerWeek,TenureInYears,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_2,Education_3,Education_4,Education_5,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,TenureBucket_2–5 yrs,TenureBucket_5–10 yrs,TenureBucket_10+ yrs,IncomeLevel_Medium,IncomeLevel_High,IncomeLevel_Very High,WellnessCategory_Fair,WellnessCategory_Good,WellnessCategory_Poor,ManagerPerformance_2.682758620689655,ManagerPerformance_2.6911196911196913,ManagerPerformance_2.7,ManagerPerformance_2.7058823529411766,ManagerPerformance_2.7349397590361444,ManagerPerformance_2.754601226993865,ManagerPerformance_2.7739726027397262,ManagerPerformance_2.786259541984733,TenureCategory_1-3 Years,TenureCategory_3-5 Years,TenureCategory_5-10 Years,TenureCategory_10-20 Years,TenureCategory_Veteran,FeedbackTokenized,FeedbackCleaned
-0.7384821322506326,0,-0.3535697444390068,2.1330414435911838,1,16,-1.6543318407746923,-1.7156544385429169,0.33178914725121,-1.0255087669433824,0.20260277247435593,-0.8142718103924275,0.12736613457281826,-0.6691817842111099,Y,0.48621203541366936,-0.42548147169838196,1.1819037340980838,80,-0.8846758185066459,-1.4175111214009697,-0.3887572187102859,-0.6809863512978154,0.5460459293166507,-0.3806085907457242,-0.15561603085861192,-0.6737763433748382,0,Neutral,0.7293179186628808,1.2340193342795558,-0.5127629243676225,Still working,Satisfied,-0.4720666709691557,-0.42548147169838196,-0.8142718103924271,0,0.0,5,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,['Neutral'],['Neutral']
-0.4008250979867157,0,1.3236629970859517,1.2590665705963817,1,18,-0.7203615295681008,1.3276655728004054,0.33178914725121,-1.0255087669433824,1.1176548547486445,-0.8661793744531544,-0.775811314309026,-1.0758358699342734,Y,-1.16302988938703,-0.42548147169838196,0.24834364175795726,80,-1.1424884595415536,-0.6441521777339805,-0.8810588113187582,-0.6809863512978154,-0.3817555831051643,-0.6589540192092341,0.392597014994724,0.5588145043717133,0,Neutral,0.7293179186628808,-1.5406254601889964,-0.5127629243676225,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,-0.8661793744531541,0,0.0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,['Neutral'],['Neutral']
-0.963586821759911,0,1.4303508785734855,1.508773677166325,1,20,-0.7203615295681008,-0.7339383058515228,1.7773581174305102,0.7642326479769159,-1.6275013920742212,0.653466470988689,-0.5733992753128921,-0.6691817842111099,Y,-1.16302988938703,-0.42548147169838196,0.24834364175795726,80,-0.24014421591937662,-1.4175111214009697,0.4317454356371678,1.2379144642592999,1.7831146125457376,1.0111185515718257,-1.252042122565283,0.5588145043717133,0,Neutral,-0.6587690281516272,-0.5001336622632894,-0.5127629243676225,Still working,Needs improvement,-1.3000299786575897,-0.42548147169838196,0.6534664709886889,0,0.0,10,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,['Neutral'],['Neutral']
-0.6259297874959937,0,-1.1872238881555541,-0.4888831753932226,1,21,-1.6543318407746923,0.689550086550999,1.7773581174305102,-1.0255087669433824,-0.7124493097999327,-0.7339189012264219,0.11088582242073221,-1.0758358699342734,Y,-0.88815623525358,-0.42548147169838196,1.1819037340980838,80,-0.6268631774717383,1.675924653266987,-0.22465668784079518,-0.6809863512978154,-0.691022753912436,0.17608226618129577,-0.703829076711947,-1.9063671911213895,0,Neutral,-0.8901168526207118,-0.5001336622632894,0.3833911305512698,Still working,Average,-1.0240422094281116,-0.42548147169838196,-0.7339189012264218,0,0.0,6,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,['Neutral'],['Neutral']
-1.751453235042384,0,0.7703746814645527,0.8845059107414666,1,22,1.1475790928450817,1.4749229927041145,1.7773581174305102,-1.0255087669433824,1.1176548547486445,-0.8092886842425976,-0.9778007811986961,-0.6691817842111099,Y,-0.6132825811201301,-0.42548147169838196,-0.6852164505821693,80,-1.4003011005764614,-0.6441521777339805,-1.0451593421882488,-1.2292437271712768,-0.691022753912436,-1.2156448761362542,0.9408100608480598,-1.9063671911213895,0,Neutral,0.03527444525562678,-0.15330306295472032,1.9068530239133867,Still working,Very satisfied,0.07990886748980032,-0.42548147169838196,-0.8092886842425974,0,0.0,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,['Neutral'],['Neutral']
1.7376694523514258,0,1.0085615796692804,-0.8634438352481378,1,23,-1.6543318407746923,0.5913784732818596,-1.1137798229280902,1.659103355437065,1.1176548547486445,1.7844284767438086,1.0923799683671904,-0.26252769848794644,Y,0.21133838128021948,-0.42548147169838196,0.24834364175795726,80,2.466888514947154,0.12920676593300862,2.893253398679529,0.9637857763225691,0.23677875850937904,0.7327731231083158,-0.15561603085861192,0.5588145043717133,0,Neutral,0.03527444525562678,0.8871887349709867,-0.5127629243676225,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,1.7844284767438086,0,0.0,25,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,['Neutral'],['Neutral']
0.04938428103184043,0,-1.0954226878058153,-0.8634438352481378,1,24,1.1475790928450817,-1.028453145658941,0.33178914725121,-1.0255087669433824,1.1176548547486445,-0.5997897556935035,-1.4029083203012236,0.9574345586815438,Y,-1.16302988938703,-0.42548147169838196,0.24834364175795726,80,-0.755769497989192,0.12920676593300862,-0.7169582804492675,-0.6809863512978154,-0.3817555831051643,-0.6589540192092341,1.489023106701395,-0.6737763433748382,0,Happy,-1.1214646770897965,-0.15330306295472032,1.8172376184214973,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,-0.5997897556935031,0,0.0,3,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,['Happy'],['Happy']
-1.5263485455331058,0,-0.34612640387010907,0.2602381443166077,1,26,-1.6543318407746923,1.4749229927041145,1.7773581174305102,-0.13063805948323332,0.20260277247435593,-0.5858785285252286,-0.8499022903090026,-1.0758358699342734,Y,0.7610856895471192,-0.42548147169838196,1.1819037340980838,80,-0.8846758185066459,1.675924653266987,-0.5528577495797766,-0.6809863512978154,-0.3817555831051643,-0.3806085907457242,-0.15561603085861192,-0.6737763433748382,0,Neutral,-0.4274212036825425,0.8871887349709867,-0.5127629243676225,Still working,Satisfied,-0.4720666709691557,-0.42548147169838196,-0.5858785285252284,0,0.0,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,['Neutral'],['Neutral']
-0.4008250979867157,0,-0.9763292387034512,-0.23917606882327924,1,28,-1.6543318407746923,-0.6357666925823833,0.33178914725121,0.7642326479769159,-0.7124493097999327,1.0716338070619058,0.9898358038653218,-1.0758358699342734,Y,-1.16302988938703,-0.42548147169838196,0.24834364175795726,80,0.14657474563298495,0.9025657095999977,0.7599464973761493,0.4155284004491076,-0.0724884122978926,1.8461548369623557,-1.252042122565283,0.5588145043717133,0,Neutral,-1.352812501558881,-1.5406254601889964,-0.5127629243676225,Still working,Average,-0.4720666709691557,-0.42548147169838196,1.0716338070619058,0,0.0,12,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,['Neutral'],['Neutral']
-1.8640055797970232,0,-1.0458004173464968,0.7596523574564946,1,30,0.21360878163849042,1.4749229927041145,0.33178914725121,-1.0255087669433824,1.1176548547486445,-1.1628830106242698,0.7064307777969702,-0.6691817842111099,Y,-0.3384089269866803,-0.42548147169838196,1.1819037340980838,80,-1.5292074210939153,2.449283596933976,-1.2092598730577397,-1.2292437271712768,-0.691022753912436,-1.2156448761362542,1.489023106701395,0.5588145043717133,0,Happy,0.03527444525562678,1.5808499335881248,-0.5127629243676225,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,-1.1628830106242694,0,0.0,0,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,['Happy'],['Happy']
1.7376694523514258,0,1.1648717316161334,-0.4888831753932226,1,32,0.21360878163849042,-0.3903376594095346,0.33178914725121,2.5539740628972143,0.20260277247435593,2.5458086263865525,-0.49733629614941804,0.5507804729583804,Y,-1.16302988938703,-0.42548147169838196,1.1819037340980838,80,1.822356912359885,0.12920676593300862,1.0881475591151308,2.3344292160062228,0.5460459293166507,1.0111185515718257,0.9408100608480598,-0.6737763433748382,0,Neutral,1.4233613920701347,0.1935275363538487,-0.5127629243676225,Still working,Satisfied,-0.4720666709691557,-0.42548147169838196,2.5458086263865516,0,0.0,14,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,['Neutral'],['Neutral']
0.4995936600503965,0,-0.30146636045672265,-0.11432251553830745,1,35,0.21360878163849042,-0.8811957257552318,0.33178914725121,-0.13063805948323332,-0.7124493097999327,-0.001606987457685662,0.972932919606772,-1.0758358699342734,Y,-1.16302988938703,-0.42548147169838196,1.1819037340980838,80,-0.24014421591937662,-0.6441521777339805,0.26764490476767705,0.6896570883858384,0.5460459293166507,-0.6589540192092341,0.392597014994724,0.5588145043717133,0,Neutral,-1.352812501558881,0.8871887349709867,-0.5127629243676225,Still working,Average,-0.4720666709691557,-0.42548147169838196,-0.00160698745768552,0,0.0,9,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,['Neutral'],['Neutral']
0.7246983495596748,0,-0.8324246543714283,-0.23917606882327924,1,36,-1.6543318407746923,-1.17571056556265,-1.1137798229280902,0.7642326479769159,1.1176548547486445,0.7091113796617884,-1.7144848201338247,0.14412638723521695,Y,-0.3384089269866803,-0.42548147169838196,1.1819037340980838,80,1.5645442713249773,0.9025657095999977,2.4009518060710566,0.4155284004491076,0.8553131001239224,3.5162274077434157,0.392597014994724,0.5588145043717133,0,Neutral,0.9606657431319654,1.2340193342795558,-0.5127629243676225,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,0.7091113796617882,0,0.0,22,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,['Neutral'],['Neutral']
0.9498030390689526,0,-0.2667307711351998,-0.8634438352481378,1,38,-0.7203615295681008,0.8368075064547081,0.33178914725121,2.5539740628972143,-1.6275013920742212,2.5152869787188448,1.2052067207930104,0.14412638723521695,Y,-0.88815623525358,-0.42548147169838196,1.1819037340980838,80,1.3067316302900696,-0.6441521777339805,-0.8810588113187582,-0.6809863512978154,-0.0724884122978926,-0.9372994476727442,-0.703829076711947,-0.6737763433748382,0,Neutral,-0.6587690281516272,0.1935275363538487,-0.5127629243676225,Still working,Needs improvement,-1.5760177478870678,-0.42548147169838196,2.5152869787188448,0,0.0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,['Neutral'],['Neutral']
-0.5133774427413549,0,0.2766330903943356,-0.8634438352481378,1,39,0.21360878163849042,0.5913784732818596,0.33178914725121,-1.0255087669433824,1.1176548547486445,-0.9004383667332342,-1.0699215004077924,0.5507804729583804,Y,-1.16302988938703,-0.42548147169838196,1.1819037340980838,80,-0.6268631774717383,0.12920676593300862,-1.0451593421882488,-0.9551150392345461,-0.691022753912436,-1.2156448761362542,1.489023106701395,0.5588145043717133,0,Happy,-1.5841603260279657,0.5403581356624177,-0.5127629243676225,Still working,Very satisfied,1.1838599444077125,-0.42548147169838196,-0.9004383667332339,0,0.0,1,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,['Happy'],['Happy']
0.7246983495596748,0,1.6040288251811001,0.13538459103163603,1,40,1.1475790928450817,-1.2247963721972197,0.33178914725121,-0.13063805948323332,1.1176548547486445,-0.07635387970513254,0.6838935987855704,-0.26252769848794644,Y,-0.6132825811201301,-0.42548147169838196,1.1819037340980838,80,-0.3690505364368305,1.675924653266987,-0.5528577495797766,-0.6809863512978154,-0.3817555831051643,-0.3806085907457242,2.037236152554731,0.5588145043717133,0,Happy,0.9606657431319654,-1.5406254601889964,0.8314681580107159,Still working,Very satisfied,2.2878110213256244,-0.42548147169838196,-0.07635387970513237,0,0.0,4,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,['Happy'],['Happy']
-0.8510344770052718,0,-1.7057766144554303,0.010531037746664335,1,41,1.1475790928450817,0.8368075064547081,-1.1137798229280902,-1.0255087669433824,0.20260277247435593,-0.9606511410436775,0.2607580628465404,-0.6691817842111099,Y,-0.6132825811201301,-0.42548147169838196,-1.6187765429222958,80,-0.24014421591937662,1.675924653266987,0.4317454356371678,-1.2292437271712768,-0.3817555831051643,1.0111185515718257,-0.15561603085861192,0.5588145043717133,0,Neutral,0.49797009419379606,-0.15330306295472032,-0.5127629243676225,Still working,Satisfied,0.35589663671927835,-0.42548147169838196,-0.9606511410436772,0,0.0,10,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,['Neutral'],['Neutral']
0.6121460048050357,0,1.1425417099094397,-0.8634438352481378,1,46,1.1475790928450817,0.29686363347444117,1.7773581174305102,-1.0255087669433824,0.20260277247435593,-0.869501458553041,1.0785759462227082,-0.6691817842111099,Y,-0.88815623525358,-0.42548147169838196,1.1819037340980838,80,-0.755769497989192,0.12920676593300862,-0.3887572187102859,-0.4068576633610846,-0.3817555831051643,-0.10226316228221422,1.489023106701395,-0.6737763433748382,0,Happy,0.9606657431319654,-0.5001336622632894,-0.5127629243676225,Still working,Satisfied,-0.4720666709691557,-0.42548147169838196,-0.8695014585530406,0,0.0,5,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,['Happy'],['Happy']
